8.750000	8544370	8846688
8.766667	8544231	8846533
8.783333	8544246	8846392
8.800000	8544137	8846298
8.816667	8544091	8846122
8.833333	8544048	8845957
8.850000	8543936	8845742
8.866667	8543936	8845618
8.883333	8543833	8845500
8.900000	8543770	8845353
8.916667	8543787	8845214
8.933333	8543641	8845096
8.950000	8543626	8844899
8.966667	8543597	8844759
8.983333	8543512	8844601
9.000000	8543398	8844486
9.016667	8543387	8844330
9.033333	8543358	8844179
9.050000	8543288	8844035
9.066667	8543177	8843868
9.083333	8543136	8843732
9.100000	8543144	8843564
9.116667	8543048	8843474
9.133333	8542914	8843312
9.150000	8542879	8843191
9.166667	8542845	8843025
9.183333	8542764	8842884
9.200000	8542747	8842687
9.216667	8542770	8842612
9.233333	8542694	8842469
9.250000	8542597	8842344
9.266667	8542480	8842157
9.283333	8542423	8842031
9.300000	8542385	8841901
9.316667	8542379	8841790
9.333333	8542323	8841599
9.350000	8542201	8841494
9.366667	8542186	8841350
9.383333	8542106	8841207
9.400000	8542027	8841076
9.416667	8542019	8840977
9.433333	8541942	8840803
9.450000	8541843	8840682
9.466667	8541804	8840584
9.483333	8541780	8840394
9.500000	8541707	8840283
9.516667	8541712	8840192
9.533333	8541638	8840055
9.550000	8541615	8839878
9.566667	8541450	8839794
9.583333	8541493	8839651
9.600000	8541404	8839517
9.616667	8541297	8839406
9.633333	8541230	8839276
9.650000	8541187	8839118
9.666667	8541144	8839030
9.683333	8541128	8838917
9.700000	8541059	8838764
9.716667	8541028	8838549
9.733333	8540986	8838474
9.750000	8540929	8838366
9.766667	8540888	8838223
9.783333	8540879	8838110
9.800000	8540746	8837972
9.816667	8540693	8837822
9.833333	8540641	8837722
9.850000	8540598	8837613
9.866667	8540538	8837476
9.883333	8540491	8837400
9.900000	8540407	8837298
9.916667	8540324	8837144
9.933333	8540309	8837022
9.950000	8540206	8836872
9.966667	8540216	8836802
9.983333	8540165	8836684
10.000000	8540104	8836505
10.016667	8540069	8836423
10.033333	8539913	8836300
10.050000	8539949	8836201
10.066667	8539926	8836051
10.083333	8539847	8835918
10.100000	8539810	8835866
10.116667	8539714	8835715
10.133333	8539658	8835599
10.150000	8539611	8835511
10.166667	8539563	8835449
10.183333	8539480	8835257
10.200000	8539427	8835178
10.216667	8539406	8835038
10.233333	8539344	8834974
10.250000	8539322	8834871
10.266667	8539264	8834713
10.283333	8539213	8834659
10.300000	8539138	8834512
10.316667	8539083	8834393
10.333333	8539049	8834298
10.350000	8539060	8834218
10.366667	8538923	8834109
10.383333	8538914	8834019
10.400000	8538827	8833899
10.416667	8538758	8833730
10.433333	8538768	8833705
10.450000	8538687	8833585
10.466667	8538613	8833464
10.483333	8538596	8833373
10.500000	8538502	8833234
10.516667	8538475	8833144
10.533333	8538446	8833045
10.550000	8538377	8832899
10.566667	8538310	8832825
10.583333	8538266	8832715
10.600000	8538213	8832636
10.616667	8538121	8832526
10.633333	8538128	8832428
10.650000	8538084	8832315
10.666667	8538019	8832206
10.683333	8538005	8832120
10.700000	8537878	8832021
10.716667	8537914	8831903
10.733333	8537800	8831839
10.750000	8537791	8831738
10.766667	8537689	8831600
10.783333	8537640	8831521
10.800000	8537591	8831403
10.816667	8537501	8831297
10.833333	8537537	8831254
10.850000	8537420	8831154
10.866667	8537382	8831114
10.883333	8537316	8830962
10.900000	8537252	8830861
10.916667	8537221	8830828
10.933333	8537219	8830691
10.950000	8537144	8830614
10.966667	8537091	8830557
10.983333	8537038	8830411
11.000000	8536977	8830313
11.016667	8536936	8830258
11.033333	8536856	8830123
11.050000	8536799	8830019
11.066667	8536838	8830039
11.083333	8536753	8829885
11.100000	8536650	8829758
11.116667	8536623	8829703
11.133333	8536581	8829661
11.150000	8536550	8829515
11.166667	8536463	8829446
11.183333	8536468	8829379
11.200000	8536443	8829323
11.216667	8536345	8829206
11.233333	8536323	8829141
11.250000	8536240	8829016
11.266667	8536223	8828919
11.283333	8536163	8828886
11.300000	8536099	8828769
11.316667	8536071	8828645
11.333333	8536052	8828664
11.350000	8535983	8828471
11.366667	8535881	8828449
11.383333	8535907	8828367
11.400000	8535834	8828257
11.416667	8535814	8828118
11.433333	8535782	8828105
11.450000	8535713	8828042
11.466667	8535666	8827956
11.483333	8535711	8827852
11.500000	8535609	8827820
11.516667	8535621	8827686
11.533333	8535467	8827638
11.550000	8535485	8827556
11.566667	8535410	8827439
11.583333	8535341	8827447
11.600000	8535349	8827333
11.616667	8535326	8827256
11.633333	8535232	8827180
11.650000	8535242	8827067
11.666667	8535226	8827053
11.683333	8535173	8826976
11.700000	8535106	8826834
11.716667	8535064	8826825
11.733333	8535014	8826697
11.750000	8534955	8826684
11.766667	8534936	8826577
11.783333	8534920	8826521
11.800000	8534836	8826487
11.816667	8534738	8826330
11.833333	8534725	8826290
11.850000	8534745	8826267
11.866667	8534685	8826146
11.883333	8534621	8826089
11.900000	8534650	8826038
11.916667	8534574	8825938
11.933333	8534523	8825872
11.950000	8534530	8825796
11.966667	8534385	8825699
11.983333	8534405	8825682
12.000000	8534411	8825615
12.016667	8534320	8825523
12.033333	8534276	8825465
12.050000	8534297	8825433
12.066667	8534177	8825307
12.083333	8534135	8825210
12.100000	8534103	8825126
12.116667	8534067	8825118
12.133333	8534013	8825014
12.150000	8534014	8824984
12.166667	8533972	8824908
12.183333	8533879	8824839
12.200000	8533867	8824825
12.216667	8533791	8824777
12.233333	8533780	8824643
12.250000	8533704	8824593
12.266667	8533634	8824570
12.283333	8533609	8824452
12.300000	8533597	8824444
12.316667	8533590	8824361
12.333333	8533537	8824256
12.350000	8533489	8824217
12.366667	8533515	8824151
12.383333	8533442	8824144
12.400000	8533404	8824019
12.416667	8533322	8823979
12.433333	8533307	8823917
12.450000	8533277	8823859
12.466667	8533254	8823818
12.483333	8533195	8823712
12.500000	8533157	8823702
12.516667	8533128	8823600
12.533333	8533062	8823555
12.550000	8533000	8823535
12.566667	8533029	8823454
12.583333	8532981	8823386
12.600000	8532964	8823303
12.616667	8532862	8823246
12.633333	8532837	8823224
12.650000	8532804	8823151
12.666667	8532738	8823080
12.683333	8532718	8823082
12.700000	8532693	8822962
12.716667	8532578	8822882
12.733333	8532600	8822823
12.750000	8532578	8822795
12.766667	8532544	8822753
12.783333	8532525	8822641
12.800000	8532450	8822579
12.816667	8532453	8822546
12.833333	8532419	8822450
12.850000	8532301	8822446
12.866667	8532256	8822461
12.883333	8532217	8822307
12.900000	8532245	8822200
12.916667	8532147	8822207
12.933333	8532081	8822146
12.950000	8532110	8822084
12.966667	8532056	8822019
12.983333	8532022	8821980
13.000000	8532003	8821885
13.016667	8531942	8821863
13.033333	8531913	8821830
13.050000	8531799	8821795
13.066667	8531724	8821735
13.083333	8531751	8821621
13.100000	8531746	8821646
13.116667	8531668	8821554
13.133333	8531586	8821488
13.150000	8531615	8821466
13.166667	8531489	8821397
13.183333	8531490	8821343
13.200000	8531482	8821302
13.216667	8531386	8821272
13.233333	8531422	8821188
13.250000	8531353	8821152
13.266667	8531322	8821078
13.283333	8531297	8821074
13.300000	8531184	8821008
13.316667	8531191	8820971
13.333333	8531098	8820946
13.350000	8531159	8820855
13.366667	8531113	8820884
13.383333	8531093	8820776
13.400000	8530989	8820754
13.416667	8530985	8820705
13.433333	8530895	8820633
13.450000	8530861	8820598
13.466667	8530856	8820605
13.483333	8530799	8820500
13.500000	8530804	8820506
13.516667	8530729	8820441
13.533333	8530738	8820391
13.550000	8530639	8820343
13.566667	8530658	8820298
13.583333	8530612	8820251
13.600000	8530576	8820212
13.616667	8530515	8820177
13.633333	8530495	8820118
13.650000	8530494	8820130
13.666667	8530413	8820097
13.683333	8530330	8820100
13.700000	8530363	8820014
13.716667	8530377	8819976
13.733333	8530299	8819992
13.750000	8530301	8819939
13.766667	8530311	8819895
13.783333	8530224	8819903
13.800000	8530242	8819891
13.816667	8530219	8819829
13.833333	8530153	8819888
13.850000	8530135	8819808
13.866667	8530124	8819766
13.883333	8530093	8819760
13.900000	8530070	8819726
13.916667	8530056	8819728
13.933333	8530011	8819743
13.950000	8529953	8819731
13.966667	8529974	8819723
13.983333	8529940	8819667
14.000000	8529917	8819654
14.016667	8529855	8819540
