8536163	8828886
8536099	8828769
8536071	8828645
8536052	8828664
8535983	8828471
8535881	8828449
8535907	8828367
8535834	8828257
8535814	8828118
8535782	8828105
8535713	8828042
8535666	8827956
8535711	8827852
8535609	8827820
8535621	8827686
8535467	8827638
8535485	8827556
8535410	8827439
8535341	8827447
8535349	8827333
8535326	8827256
8535232	8827180
8535242	8827067
8535226	8827053
8535173	8826976
8535106	8826834
8535064	8826825
8535014	8826697
8534955	8826684
8534936	8826577
8534920	8826521
8534836	8826487
8534738	8826330
8534725	8826290
8534745	8826267
8534685	8826146
8534621	8826089
8534650	8826038
8534574	8825938
8534523	8825872
8534530	8825796
8534385	8825699
8534405	8825682
8534411	8825615
8534320	8825523
8534276	8825465
8534297	8825433
8534177	8825307
8534135	8825210
8534103	8825126
8534067	8825118
8534013	8825014
8534014	8824984
8533972	8824908
8533879	8824839
8533867	8824825
8533791	8824777
8533780	8824643
8533704	8824593
8533634	8824570
8533609	8824452
8533597	8824444
8533590	8824361
8533537	8824256
8533489	8824217
8533515	8824151
8533442	8824144
8533404	8824019
8533322	8823979
8533307	8823917
8533277	8823859
8533254	8823818
8533195	8823712
8533157	8823702
8533128	8823600
8533062	8823555
8533000	8823535
8533029	8823454
8532981	8823386
8532964	8823303
8532862	8823246
8532837	8823224
8532804	8823151
8532738	8823080
8532718	8823082
8532693	8822962
8532578	8822882
8532600	8822823
8532578	8822795
8532544	8822753
8532525	8822641
8532450	8822579
8532453	8822546
8532419	8822450
8532301	8822446
8532256	8822461
8532217	8822307
8532245	8822200
8532147	8822207
8532081	8822146
8532110	8822084
8532056	8822019
8532022	8821980
8532003	8821885
8531942	8821863
8531913	8821830
8531799	8821795
8531724	8821735
8531751	8821621
8531746	8821646
8531668	8821554
8531586	8821488
8531615	8821466
8531489	8821397
8531490	8821343
8531482	8821302
8531386	8821272
8531422	8821188
8531353	8821152
8531322	8821078
8531297	8821074
8531184	8821008
8531191	8820971
8531098	8820946
8531159	8820855
8531113	8820884
8531093	8820776
8530989	8820754
8530985	8820705
8530895	8820633
8530861	8820598
8530856	8820605
8530799	8820500
8530804	8820506
8530729	8820441
8530738	8820391
8530639	8820343
8530658	8820298
8530612	8820251
8530576	8820212
8530515	8820177
8530495	8820118
8530494	8820130
8530413	8820097
8530330	8820100
8530363	8820014
8530377	8819976
8530299	8819992
8530301	8819939
8530311	8819895
8530224	8819903
8530242	8819891
8530219	8819829
8530153	8819888
8530135	8819808
8530124	8819766
8530093	8819760
8530070	8819726
8530056	8819728
8530011	8819743
8529953	8819731
8529974	8819723
8529940	8819667
8529917	8819654
8529855	8819540
8529866	8819592
8529885	8819581
8529804	8819572
8529748	8819635
8529807	8819570
8529729	8819593
8529768	8819520
8529720	8819539
8529730	8819496
8529663	8819542
8529634	8819523
8529673	8819468
8529590	8819506
8529605	8819522
8529539	8819477
8529561	8819425
8529561	8819439
8529473	8819393
8529547	8819456
8529452	8819364
8529524	8819363
8529407	8819373
8529377	8819345
8529387	8819271
8529380	8819270
8529381	8819277
8529316	8819237
8529291	8819204
8529331	8819193
8529285	8819171
8529273	8819184
8529295	8819109
8529150	8819080
8529201	8819066
8529241	8819051
8529134	8819045
8529119	8819052
8529095	8819021
8529147	8818951
8528967	8818980
8529040	8818896
8528996	8818888
8528905	8818880
8528973	8818881
8528979	8818890
8528961	8818800
8528892	8818811
8528873	8818707
8528864	8818748
8528886	8818721
8528764	8818696
8528754	8818698
8528743	8818691
8528713	8818626
8528662	8818608
8528711	8818581
8528665	8818579
8528613	8818562
8528601	8818523
8528562	8818490
8528571	8818446
8528502	8818465
8528536	8818461
8528527	8818385
8528475	8818368
8528453	8818330
8528397	8818352
8528321	8818291
8528380	8818285
8528277	8818272
8528333	8818237
8528278	8818181
8528257	8818114
8528178	8818126
8528169	8818101
8528193	8818098
8528208	8818110
8528083	8818021
8528033	8818036
8528071	8817955
8528051	8817946
8527987	8817888
8527972	8817831
8527946	8817886
8527912	8817792
8527881	8817815
8527846	8817781
8527805	8817738
8527806	8817724
8527821	8817723
8527730	8817656
8527659	8817649
8527692	8817590
8527641	8817628
8527657	8817598
8527579	8817548
8527602	8817552
8527486	8817498
8527486	8817446
8527457	8817386
8527428	8817411
8527389	8817347
8527413	8817330
8527353	8817294
8527298	8817295
8527271	8817324
8527236	8817232
8527286	8817261
8527189	8817246
8527148	8817200
8527150	8817202
8527075	8817083
8527099	8817086
8527043	8817098
8527000	8817052
8526957	8817067
8526952	8817057
8526964	8816988
8526908	8816967
8526898	8816955
8526826	8816955
8526865	8816869
8526837	8816853
8526758	8816915
8526742	8816865
8526724	8816796
8526677	8816800
8526677	8816771
8526630	8816700
8526580	8816720
8526576	8816670
8526501	8816659
8526516	8816641
8526437	8816676
8526477	8816628
8526419	8816599
8526402	8816547
8526341	8816556
8526349	8816558
8526314	8816510
8526307	8816503
8526234	8816473
8526224	8816483
8526244	8816467
8526198	8816465
8526156	8816421
8526148	8816458
8526069	8816473
8526073	8816461
8526031	8816421
8526006	8816403
8526028	8816378
8525992	8816391
8525935	8816436
8525962	8816399
8525952	8816386
8525914	8816367
8525881	8816429
8525870	8816407
8525866	8816360
8525832	8816351
8525827	8816398
8525844	8816372
8525826	8816351
8525789	8816347
8525796	8816336
8525751	8816286
8525770	8816295
8525733	8816284
8525703	8816318
8525691	8816234
8525657	8816238
8525628	8816191
8525638	8816197
8525548	8816199
8525585	8816209
8525617	8816203
8525527	8816148
8525521	8816109
8525520	8816154
8525477	8816129
8525479	8816110
8525430	8816033
8525414	8816022
8525361	8816035
8525355	8816010
8525311	8815991
8525353	8815972
8525263	8815977
8525252	8815939
8525254	8815936
8525208	8815949
8525194	8815908
8525154	8815918
8525163	8815882
8525071	8815876
8525112	8815858
8525066	8815887
8525091	8815836
8525036	8815849
8524937	8815838
8524969	8815845
8524986	8815853
8524902	8815747
8524956	8815787
8524874	8815734
8524859	8815742
8524858	8815718
8524765	8815761
8524868	8815749
8524714	8815719
8524835	8815700
8524682	8815687
8524699	8815687
8524724	8815648
8524665	8815660
8524596	8815656
8524597	8815684
8524581	8815668
8524590	8815623
8524540	8815622
8524490	8815640
8524455	8815650
8524464	8815669
8524480	8815627
8524446	8815704
8524458	8815651
8524356	8815645
8524376	8815663
8524333	8815646
8524361	8815624
8524297	8815615
8524261	8815633
8524241	8815648
8524267	8815652
8524221	8815579
8524228	8815594
8524210	8815580
8524180	8815637
8524124	8815614
8524109	8815572
8524112	8815556
8524082	8815539
8524089	8815619
8524092	8815543
8524025	8815533
8524005	8815550
8523993	8815490
8523938	8815560
8523958	8815498
8523991	8815523
8523867	8815467
8523867	8815519
8523862	8815543
8523865	8815524
8523842	8815518
8523853	8815523
8523836	8815564
8523867	8815540
8523724	8815502
8523807	8815571
8523794	8815505
8523725	8815531
8523708	8815509
8523680	8815518
8523679	8815514
8523714	8815534
8523608	8815483
8523624	8815496
8523622	8815508
8523621	8815517
8523625	8815543
8523605	8815539
8523584	8815500
8523533	8815521
8523510	8815486
8523566	8815461
8523537	8815485
8523479	8815452
8523458	8815506
8523418	8815496
8523382	8815424
8523339	8815483
8523390	8815449
8523351	8815443
8523390	8815453
8523302	8815448
8523343	8815434
8523339	8815444
8523317	8815400
8523289	8815470
8523267	8815394
8523212	8815393
8523227	8815409
8523176	8815400
8523170	8815434
8523155	8815393
8523136	8815409
8523129	8815306
8523136	8815333
8523138	8815375
8523058	8815377
8523055	8815390
8522994	8815349
8523069	8815407
8522936	8815387
8522925	8815351
8522932	8815373
8522969	8815364
8522987	8815420
8522919	8815379
8522934	8815391
8522949	8815414
8522869	8815417
8522878	8815351
8522874	8815414
8522834	8815383
8522799	8815403
8522879	8815368
8522827	8815419
8522824	8815405
8522842	8815419
8522750	8815347
8522761	8815401
8522760	8815411
8522750	8815313
8522698	8815372
8522725	8815388
8522721	8815401
8522648	8815401
8522692	8815382
8522650	8815395
8522644	8815356
8522667	8815321
8522575	8815414
8522579	8815317
8522560	8815316
8522538	8815355
8522548	8815331
8522539	8815314
8522517	8815341
8522458	8815327
8522508	8815358
8522467	8815360
8522430	8815299
8522460	8815290
8522426	8815306
8522399	8815295
8522327	8815303
8522337	8815248
8522364	8815273
8522333	8815263
8522347	8815268
8522285	8815245
8522232	8815226
8522258	8815209
8522245	8815215
8522231	8815211
8522190	8815191
8522194	8815221
8522169	8815247
8522126	8815219
8522118	8815224
8522121	8815206
8522164	8815154
8522099	8815180
8522054	8815196
8522006	8815165
8521983	8815186
8521953	8815141
8521954	8815188
8521898	8815178
8521938	8815158
8521935	8815129
8521900	8815182
8521911	8815131
8521874	8815154
8521922	8815104
8521820	8815107
8521882	8815153
8521786	8815096
8521821	8815086
8521748	8815093
8521818	8815069
8521803	8815072
8521650	8815068
8521737	8815050
8521641	8815056
8521686	8815104
8521632	8815020
8521652	8815073
8521585	8815025
8521599	8815102
8521570	8815047
8521585	8815028
8521549	8815023
8521536	8815060
8521523	8815062
8521524	8815026
8521517	8815018
8521548	8815006
8521492	8814980
8521455	8814954
8521435	8815031
8521410	8815017
8521370	8814974
8521382	8814992
8521391	8815016
8521362	8814959
8521392	8814941
8521268	8814968
8521266	8814959
8521309	8814972
8521339	8814920
8521284	8814950
8521233	8815008
8521232	8814934
8521272	8814978
8521210	8814961
8521203	8814945
8521168	8814954
8521179	8814895
8521169	8814896
8521165	8814947
8521058	8814910
8521121	8814877
8521096	8814887
8521055	8814896
8521055	8814922
8520997	8814896
8521013	8814948
8521022	8814861
8520979	8814901
8520900	8814897
8520877	8814851
8520906	8814864
8520881	8814855
8520903	8814915
8520793	8814888
8520847	8814864
8520792	8814863
8520754	8814836
8520823	8814801
8520786	8814813
8520734	8814832
8520706	8814810
8520717	8814758
8520683	8814813
8520657	8814769
8520631	8814804
8520670	8814753
8520651	8814779
8520722	8814801
8520525	8814760
8520562	8814749
8520554	8814688
8520570	8814741
8520526	8814759
8520541	8814795
8520501	8814721
8520532	8814765
8520532	8814727
8520520	8814803
8520501	8814732
8520400	8814767
8520450	8814757
8520428	8814682
8520470	8814697
8520358	8814732
8520378	8814744
8520326	8814694
8520308	8814696
8520356	8814686
8520325	8814736
8520357	8814679
8520343	8814652
8520261	8814659
8520283	8814668
8520207	8814658
8520172	8814620
8520186	8814606
8520203	8814681
8520149	8814638
8520123	8814624
8520139	8814640
8520136	8814613
8520129	8814607
8520090	8814596
8520033	8814632
8520094	8814647
8520058	8814652
8520075	8814605
8519949	8814585
8520027	8814610
8519943	8814582
8519984	8814559
8519951	8814579
8519913	8814580
8519932	8814595
8519885	8814549
8519839	8814544
8519873	8814532
8519840	8814535
8519868	8814589
8519797	8814577
8519802	8814586
8519762	8814525
8519752	8814559
8519802	8814497
8519748	8814539
8519780	8814509
8519787	8814532
8519795	8814474
8519725	8814522
8519646	8814550
8519714	8814502
8519644	8814507
8519641	8814528
8519635	8814503
8519583	8814496
8519585	8814515
8519563	8814457
8519573	8814471
8519508	8814546
8519579	8814473
8519462	8814514
8519526	8814529
8519513	8814487
8519530	8814497
8519465	8814465
8519464	8814513
8519423	8814440
8519402	8814469
8519440	8814506
8519466	8814448
8519366	8814512
8519414	8814491
8519359	8814452
8519341	8814488
8519306	8814437
8519279	8814456
8519320	8814433
8519277	8814419
8519319	8814445
8519245	8814450
8519251	8814448
8519235	8814471
8519246	8814465
8519241	8814434
8519174	8814412
8519217	8814445
8519154	8814409
8519164	8814372
8519158	8814450
8519185	8814508
8519057	8814303
8519077	8814354
8519074	8814341
8519129	8814382
8519063	8814327
8519037	8814290
8519053	8814252
8519002	8814174
8518928	8814203
8519006	8814156
8518905	8814181
8518906	8814151
8518849	8814078
8518953	8814075
8518869	8814076
8518881	8814080
8518851	8813957
8518805	8814016
8518792	8814042
8518787	8814048
8518775	8814030
8518674	8814036
8518744	8814007
8518751	8813964
8518655	8814054
8518645	8814056
8518643	8814033
8518662	8814038
8518668	8814034
8518665	8814026
8518632	8814022
8518613	8814025
8518636	8814041
8518582	8814059
8518601	8814017
8518574	8814022
8518544	8814021
8518556	8814045
8518555	8813976
8518537	8814028
8518507	8814028
8518498	8813980
8518434	8814044
8518526	8813992
8518455	8813982
8518405	8813998
8518441	8813966
8518446	8813934
8518322	8813952
8518377	8813999
8518316	8814009
8518350	8814019
8518300	8813989
8518302	8813980
8518295	8813981
8518298	8813986
8518307	8814015
8518185	8813997
8518261	8813985
8518261	8814000
8518233	8814044
8518214	8814011
8518157	8814032
8518110	8814013
8518166	8813991
8518103	8813980
8518131	8813911
8518082	8813948
8518092	8813987
8518113	8813952
8518035	8813954
8518073	8813956
8518051	8813977
8518052	8813923
8517991	8813945
8518026	8813938
8517986	8814026
8517987	8813917
8517921	8813981
8517922	8813938
8517966	8813915
8517968	8813882
8517885	8813898
8517920	8813899
8517893	8813857
8517946	8813887
8517896	8813918
8517829	8813897
8517835	8813931
8517825	8813932
8517780	8813869
8517875	8813887
8517745	8813910
8517767	8813905
8517796	8813911
8517721	8813916
8517728	8813905
8517673	8813943
8517739	8813978
8517676	8813963
8517668	8813987
8517630	8814002
8517680	8813935
8517673	8813974
8517696	8813949
8517640	8813940
8517648	8813934
8517612	8813978
8517559	8813950
8517565	8813990
8517577	8813949
8517567	8813943
8517616	8813944
8517633	8813962
8517592	8813946
8517569	8813932
8517594	8813950
8517574	8813958
8517561	8813986
8517520	8813909
8517527	8813923
8517532	8813896
8517492	8813912
8517529	8813855
8517548	8813954
8517473	8813945
8517502	8813900
8517465	8813924
8517437	8813940
8517403	8813869
8517448	8813893
8517397	8813926
8517444	8813950
8517416	8813931
8517397	8813947
8517368	8813927
8517381	8813888
8517300	8813880
8517283	8813872
8517320	8813887
8517231	8813866
8517290	8813896
8517282	8813869
8517225	8813907
8517204	8813933
8517261	8813884
8517190	8813839
8517162	8813874
8517187	8813869
8517136	8813884
8517239	8813880
8517172	8813862
8517105	8813814
8517167	8813877
8517116	8813832
8517064	8813813
8517110	8813866
8517042	8813838
8517069	8813801
8517086	8813791
8517028	8813771
8517029	8813800
8517002	8813783
8517037	8813803
8516995	8813797
8516984	8813817
8516960	8813793
8516950	8813765
8516951	8813762
8516924	8813802
8516875	8813736
8516884	8813737
8516876	8813759
8516833	8813677
8516843	8813766
8516841	8813741
8516813	8813704
8516810	8813687
8516753	8813732
8516774	8813726
8516711	8813681
8516742	8813720
8516729	8813687
8516775	8813700
8516760	8813666
8516679	8813709
8516686	8813635
8516665	8813664
8516652	8813701
8516665	8813672
8516591	8813691
8516642	8813681
8516650	8813665
8516617	8813685
8516540	8813633
8516572	8813640
8516556	8813644
8516545	8813617
8516560	8813590
8516509	8813613
8516521	8813581
8516535	8813665
8516481	8813587
8516448	8813643
8516440	8813577
8516470	8813636
8516413	8813658
8516428	8813622
8516372	8813579
8516411	8813562
8516374	8813585
8516392	8813576
8516365	8813565
8516309	8813558
8516370	8813613
8516417	8813554
8516262	8813634
8516351	8813621
8516301	8813569
8516238	8813515
8516291	8813521
8516280	8813560
8516238	8813559
8516251	8813576
8516250	8813563
8516159	8813547
8516158	8813557
8516188	8813507
8516209	8813493
8516148	8813502
8516156	8813565
8516137	8813515
8516075	8813528
8516115	8813471
8516094	8813494
8516091	8813489
8516103	8813491
8516083	8813485
8516091	8813480
8516096	8813523
8516044	8813527
8516107	8813517
8515974	8813480
8515977	8813530
8516008	8813519
8516027	8813493
8515989	8813479
8515987	8813444
8515939	8813514
8515982	8813456
8515925	8813483
8515918	8813454
8515921	8813425
8515933	8813445
8515913	8813346
8515912	8813476
8515895	8813422
8515834	8813409
8515851	8813456
8515862	8813396
8515840	8813382
8515795	8813382
8515832	8813409
8515794	8813376
8515800	8813329
8515735	8813384
8515774	8813412
8515746	8813372
8515726	8813361
8515772	8813334
8515741	8813330
8515745	8813333
8515689	8813339
8515746	8813347
8515693	8813339
8515682	8813336
8515753	8813335
8515650	8813330
8515673	8813320
8515673	8813312
8515675	8813385
8515633	8813346
8515603	8813307
8515598	8813359
8515620	8813324
8515611	8813310
8515622	8813286
8515607	8813269
8515577	8813376
8515538	8813303
8515573	8813296
8515656	8813276
8515523	8813306
8515563	8813295
8515532	8813230
8515576	8813283
8515518	8813265
8515453	8813266
8515513	8813281
8515441	8813256
8515431	8813269
8515465	8813273
8515445	8813279
8515428	8813257
8515397	8813232
8515447	8813256
8515384	8813265
8515432	8813250
8515451	8813242
8515382	8813262
8515403	8813248
8515372	8813269
8515334	8813215
8515387	8813261
8515341	8813269
8515374	8813211
8515299	8813202
8515397	8813234
8515358	8813217
8515286	8813226
8515278	8813277
8515337	8813223
8515277	8813195
8515249	8813214
8515256	8813198
8515290	8813262
8515229	8813172
8515254	8813153
8515217	8813156
8515285	8813220
8515219	8813207
8515235	8813176
8515167	8813211
8515209	8813201
8515165	8813150
8515213	8813171
8515249	8813222
8515160	8813156
8515211	8813169
8515134	8813146
8515164	8813205
8515182	8813177
8515148	8813119
8515172	8813124
8515148	8813132
8515142	8813138
8515136	8813194
8515157	8813132
8515152	8813199
8515130	8813141
8515098	8813136
8515140	8813167
8515102	8813183
