3.600000	8604653	8839649
3.616667	8604571	8839462
3.633333	8604450	8839244
3.650000	8604340	8839091
3.666667	8604245	8838863
3.683333	8604127	8838727
3.700000	8603989	8838483
3.716667	8603890	8838322
3.733333	8603807	8838097
3.750000	8603714	8837950
3.766667	8603572	8837769
3.783333	8603521	8837514
3.800000	8603332	8837346
3.816667	8603232	8837153
3.833333	8603089	8836945
3.850000	8602963	8836785
3.866667	8602893	8836578
3.883333	8602777	8836466
3.900000	8602652	8836172
3.916667	8602540	8836020
3.933333	8602480	8835772
3.950000	8602293	8835645
3.966667	8602332	8835450
3.983333	8602117	8835225
4.000000	8602006	8835081
4.016667	8601894	8834881
4.033333	8601762	8834681
4.050000	8601693	8834522
4.066667	8601558	8834321
4.083333	8601447	8834087
4.100000	8601329	8833862
4.116667	8601183	8833695
4.133333	8601074	8833507
4.150000	8600975	8833241
4.166667	8600871	8833126
4.183333	8600784	8832874
4.200000	8600668	8832748
4.216667	8600580	8832487
4.233333	8600433	8832312
4.250000	8600320	8832162
4.266667	8600219	8832004
4.283333	8600159	8831767
4.300000	8600104	8831586
4.316667	8599931	8831394
4.333333	8599873	8831148
4.350000	8599724	8831079
4.366667	8599617	8830885
4.383333	8599605	8830687
4.400000	8599409	8830476
4.416667	8599369	8830296
4.433333	8599248	8830118
4.450000	8599104	8829953
4.466667	8599008	8829709
4.483333	8598848	8829557
4.500000	8598814	8829384
4.516667	8598697	8829258
4.533333	8598605	8829029
4.550000	8598514	8828787
4.566667	8598411	8828678
4.583333	8598325	8828430
4.600000	8598192	8828310
4.616667	8598101	8828084
4.633333	8597971	8827985
4.650000	8597827	8827730
4.666667	8597779	8827532
4.683333	8597661	8827371
4.700000	8597583	8827167
4.716667	8597451	8826995
4.733333	8597397	8826817
4.750000	8597323	8826631
4.766667	8597169	8826427
4.783333	8597109	8826317
4.800000	8596982	8826078
4.816667	8596869	8825921
4.833333	8596788	8825698
4.850000	8596672	8825555
4.866667	8596571	8825379
4.883333	8596467	8825149
4.900000	8596365	8825012
4.916667	8596258	8824805
4.933333	8596113	8824644
4.950000	8596027	8824497
4.966667	8595929	8824281
4.983333	8595828	8824087
5.000000	8595748	8823913
5.016667	8595696	8823742
5.033333	8595555	8823557
5.050000	8595427	8823346
5.066667	8595359	8823096
5.083333	8595254	8822934
5.100000	8595086	8822820
5.116667	8594997	8822620
5.133333	8594957	8822458
5.150000	8594816	8822282
5.166667	8594767	8822001
5.183333	8594595	8821885
5.200000	8594500	8821698
5.216667	8594404	8821512
5.233333	8594272	8821356
5.250000	8594250	8821189
5.266667	8594188	8820956
5.283333	8593964	8820801
5.300000	8593936	8820662
5.316667	8593779	8820423
5.333333	8593721	8820255
5.350000	8593584	8820055
5.366667	8593456	8819887
5.383333	8593404	8819723
5.400000	8593304	8819519
5.416667	8593146	8819324
5.433333	8593127	8819184
5.450000	8592998	8818993
5.466667	8592848	8818788
5.483333	8592829	8818621
5.500000	8592760	8818413
5.516667	8592656	8818247
5.533333	8592469	8818078
5.550000	8592358	8817967
5.566667	8592335	8817752
5.583333	8592202	8817556
5.600000	8592051	8817387
5.616667	8592029	8817153
5.633333	8591901	8816977
5.650000	8591795	8816837
5.666667	8591702	8816623
5.683333	8591562	8816455
5.700000	8591502	8816253
5.716667	8591424	8816087
5.733333	8591286	8815891
5.750000	8591135	8815735
5.766667	8591052	8815647
5.783333	8590957	8815355
5.800000	8590839	8815258
5.816667	8590814	8815037
5.833333	8590697	8814861
5.850000	8590602	8814653
5.866667	8590451	8814444
5.883333	8590417	8814316
5.900000	8590290	8814127
5.916667	8590221	8813908
5.933333	8590088	8813781
5.950000	8589963	8813583
5.966667	8589864	8813407
5.983333	8589825	8813244
6.000000	8589687	8813061
6.016667	8589634	8812922
6.033333	8589484	8812719
6.050000	8589456	8812515
6.066667	8589373	8812419
6.083333	8589294	8812227
6.100000	8589139	8812037
6.116667	8589108	8811840
6.133333	8588961	8811683
6.150000	8588856	8811518
6.166667	8588813	8811354
6.183333	8588698	8811181
6.200000	8588608	8811027
6.216667	8588552	8810856
6.233333	8588414	8810609
6.250000	8588359	8810527
6.266667	8588288	8810278
6.283333	8588127	8810056
6.300000	8588097	8809927
6.316667	8587926	8809805
6.333333	8587893	8809595
6.350000	8587747	8809384
6.366667	8587696	8809171
6.383333	8587629	8809078
6.400000	8587491	8808905
6.416667	8587474	8808675
6.433333	8587388	8808563
6.450000	8587248	8808291
6.466667	8587140	8808190
6.483333	8587060	8807992
6.500000	8587035	8807842
6.516667	8586907	8807676
6.533333	8586783	8807496
6.550000	8586731	8807377
6.566667	8586607	8807176
6.583333	8586544	8807005
6.600000	8586498	8806833
6.616667	8586345	8806674
6.633333	8586246	8806548
6.650000	8586219	8806333
6.666667	8586134	8806192
6.683333	8586075	8806056
6.700000	8585995	8805866
6.716667	8585897	8805759
6.733333	8585808	8805574
6.750000	8585732	8805368
6.766667	8585626	8805197
6.783333	8585533	8805053
6.800000	8585449	8804906
6.816667	8585419	8804768
6.833333	8585346	8804566
6.850000	8585295	8804407
6.866667	8585099	8804189
